"","Plot","Plot.code","Classification","GS.Type","Site.Type","Site.Code","Genus.Code","Species.Code","Cultivar.Code","Species.Latin","DBH"
"1162","Loyola","2","Public","Row","S","S1010","AC","ACSA","ACSA","Acer saccharinum",98.6
"1163","Loyola","2","Public","Row","S","S1010","AC","ACSA","ACSA","Acer saccharinum",51
"1164","Loyola","2","Public","Row","S","S1010","AC","ACSA","ACSA","Acer saccharinum",62.9
"1165","Loyola","2","Public","Row","S","S1011","AC","ACSA","ACSA","Acer saccharinum",99.1
"1166","Loyola","2","Public","Row","S","S1011","AC","ACSA","ACSA","Acer saccharinum",49.7
"1167","Loyola","2","Public","Row","S","S1011","AC","ACSA","ACSA","Acer saccharinum",64.1
"1168","Loyola","2","Public","Row","S","S1012","AC","ACSA","ACSA","Acer saccharinum",73.7
"1169","Loyola","2","Public","Row","S","S1013","AC","ACSA","ACSA","Acer saccharinum",71.9
"1170","Loyola","2","Public","Row","S","S1013","AC","ACSA","ACSA","Acer saccharinum",80
"1171","Loyola","2","Public","Row","S","S1013","AC","ACSA","ACSA","Acer saccharinum",90.8
"1172","Loyola","2","Public","Row","S","S1013","AC","ACSA","ACSA","Acer saccharinum",73.3
"1173","Loyola","2","Public","Row","S","S1013","AC","ACSA","ACSA","Acer saccharinum",74.3
"1174","Loyola","2","Public","Row","S","S1013","AC","ACSA","ACSA","Acer saccharinum",74.4
"1175","Loyola","2","Public","Row","S","S1013","AC","ACSA","ACSA","Acer saccharinum",72.8
"1176","Loyola","2","Public","Row","S","S1014","AC","ACSA","ACSA","Acer saccharinum",88.2
"1177","Loyola","2","Public","Row","S","S1014","AC","ACSA","ACSA","Acer saccharinum",66.1
"1178","Loyola","2","Public","Row","S","S1014","AC","ACSA","ACSA","Acer saccharinum",59.4
"1179","Loyola","2","Public","Row","S","S1014","AC","ACSA","ACSA","Acer saccharinum",83.2
"1180","Loyola","2","Public","Row","S","S1014","AC","ACSA","ACSA","Acer Saccharinum",67.4
"1181","Loyola","2","Public","Row","S","S1014","AC","ACSA","ACSA","Acer saccharinum",88.9
"1182","Loyola","2","Public","Row","S","S1015","AC","ACSA","ACSA","Acer saccharinum",102.2
"1183","Loyola","2","Public","Row","S","S1015","AC","ACSA","ACSA","Acer saccharinum",48.4
"1184","Loyola","2","Public","Row","S","S1015","AC","ACSA","ACSA","Acer saccharinum",52.2
"1185","Loyola","2","Public","Row","S","S1015","AC","ACSA","ACSA","Acer saccharinum",62.3
"1186","Loyola","2","Public","Row","S","S1015","AC","ACSA","ACSA","Acer saccharinum",77.4
"1187","Loyola","2","Public","Row","S","S1015","AC","ACSA","ACSA","Acer saccharinum",68.7
"1188","Loyola","2","Public","Row","S","S1015","AC","ACSA","ACSA","Acer saccharinum",60.6
"1189","Loyola","2","Public","Row","S","S1015","AC","ACSA","ACSA","Acer saccharinum",73.1
"1190","Loyola","2","Public","Row","S","S1015","AC","ACSA","ACSA","Acer saccharinum",60.9
"1191","Loyola","2","Public","Row","S","S1016","AC","ACSA","ACSA","Acer saccharinum",57.5
"1192","Loyola","2","Public","Row","S","S1016","AC","ACSA","ACSA","Acer saccharinum",101.9
"1193","Loyola","2","Public","Row","S","S1016","AC","ACSA","ACSA","Acer saccharinum",79.2
"1194","Loyola","2","Public","Row","S","S1016","AC","ACSA","ACSA","Acer saccharinum",87.6
"1195","Loyola","2","Public","Row","S","S1017","AC","ACSA","ACSA","Acer saccharinum",84
"1196","Loyola","2","Public","Row","S","S1017","AC","ACSA","ACSA","Acer saccharinum",75.3
"1197","Loyola","2","Public","Row","S","S1017","AC","ACSA","ACSA","Acer saccharinum",95
"1198","Loyola","2","Public","Row","S","S1017","AC","ACSA","ACSA","Acer saccharinum",87.1
"1199","Loyola","2","Public","Row","S","S1017","AC","ACSA","ACSA","Acer saccharinum",71.1
"1200","Loyola","2","Public","Row","S","S1017","AC","ACSA","ACSA","Acer saccharinum",79.6
"1201","Loyola","2","Public","Row","S","S1018","AC","ACSA","ACSA","Acer saccharinum",69.3
"1202","Loyola","2","Public","Row","S","S1018","AC","ACSA","ACSA","Acer saccharinum",86.2
"1203","Loyola","2","Public","Row","S","S1018","AC","ACSA","ACSA","Acer saccharinum",89.8
"1204","Loyola","2","Public","Row","S","S1018","AC","ACSA","ACSA","Acer saccharinum",153.1
"1205","Loyola","2","Public","Row","S","S1019","AC","ACSA","ACSA","Acer saccharinum",110.5
"1206","Loyola","2","Public","Row","S","S1019","AC","ACSA","ACSA","Acer saccharinum",96.7
"1207","Loyola","2","Public","Row","S","S1020","AC","ACSA","ACSA","Acer saccharinum",62.5
"1208","Loyola","2","Public","Row","S","S1020","AC","ACSA","ACSA","Acer saccharinum",52.9
"1209","Loyola","2","Public","Row","S","S1023","AC","ACSA","ACSA","Acer saccharinum",81.1
"1210","Loyola","2","Public","Row","S","S1023","AC","ACSA","ACSA","Acer saccharinum",19.1
"1211","Loyola","2","Public","Row","S","S1024","AC","ACSA","ACSA","Acer saccharinum",76.6
"1212","Loyola","2","Public","Row","S","S1025","AC","ACSA","ACSA","Acer saccharinum",97.9
"1213","Loyola","2","Public","Row","S","S1025","AC","ACSA","ACSA","Acer saccharinum",75.6
"1214","Loyola","2","Public","Row","S","S1025","AC","ACSA","ACSA","Acer saccharinum",54.3
"1215","Loyola","2","Public","Row","S","S1025","AC","ACSA","ACSA","Acer saccharinum",81.2
"1216","Loyola","2","Public","Row","S","S1028","AC","ACSA","ACSA","Acer saccharinum",64.6
"1217","Loyola","2","Public","Row","S","S1028","AC","ACSA","ACSA","Acer saccharinum",107.9
"1218","Loyola","2","Public","Row","S","S1028","AC","ACSA","ACSA","Acer saccharinum",63.6
"1219","Loyola","2","Public","Row","S","S1028","AC","ACSA","ACSA","Acer saccharinum",47.3
"1220","Loyola","2","Public","Row","S","S1028","AC","ACSA","ACSA","Acer saccharinum",89
"1221","Loyola","2","Public","Row","S","S1029","AC","ACSA","ACSA","Acer saccharinum",63.8
"1222","Loyola","2","Public","Row","S","S1029","AC","ACSA","ACSA","Acer saccharinum",69.8
"1223","Loyola","2","Public","Row","S","S1029","AC","ACSA","ACSA","Acer saccharinum",55.8
"1224","Loyola","2","Public","Row","S","S1029","AC","ACSA","ACSA","Acer saccharinum",100
"1225","Loyola","2","Public","Row","S","S1029","AC","ACSA","ACSA","Acer saccharinum",83.5
"1226","Loyola","2","Public","Row","S","S1029","AC","ACSA","ACSA","Acer saccharinum",56.1
"1227","Loyola","2","Public","Row","S","S1029","AC","ACSA","ACSA","Acer saccharinum",71
"1228","Loyola","2","Public","Row","S","S1029","AC","ACSA","ACSA","Acer saccharinum",69.7
"1229","Loyola","2","Public","Row","S","S1030","AC","ACSA","ACSA","Acer saccharinum",51.9
"1230","Loyola","2","Public","Row","S","S1030","AC","ACSA","ACSA","Acer saccharinum",63.9
"1231","Loyola","2","Public","Row","S","S1108","AC","ACSA","ACSA","Acer saccharinum",48.8
"1232","Loyola","2","Public","Row","S","S1108","AC","ACSA","ACSA","Acer saccharinum",61.5
"1233","Loyola","2","Public","Row","S","S1108","AC","ACSA","ACSA","Acer saccharinum",60.1
"1234","Loyola","2","Public","Row","S","S1108","AC","ACSA","ACSA","Acer saccharinum",43.3
"1235","Loyola","2","Public","Row","S","S1108","AC","ACSA","ACSA","Acer saccharinum",66.1
"1236","Loyola","2","Public","Row","S","S1108","AC","ACSA","ACSA","Acer saccharinum",62.9
"1237","Loyola","2","Public","Row","S","S1108","AC","ACSA","ACSA","Acer saccharinum",99.9
"1238","Loyola","2","Public","Row","S","S1108","AC","ACSA","ACSA","Acer saccharinum",73.3
"1239","Loyola","2","Public","Row","S","S1108","AC","ACSA","ACSA","Acer saccharinum",74
"1240","Loyola","2","Public","Row","S","S1108","AC","ACSA","ACSA","Acer saccharinum",71
"1241","Loyola","2","Public","Row","S","S1108","AC","ACSA","ACSA","Acer saccharinum",64.1
"1242","Loyola","2","Public","Row","S","S1108","AC","ACSA","ACSA","Acer saccharinum",84.6
"1243","Loyola","2","Public","Row","S","S1031","AC","ACSA","ACSA","Acer saccharinum",106.5
"1244","Loyola","2","Public","Row","S","S1031","AC","ACSA","ACSA","Acer saccharinum",70.6
"1245","Loyola","2","Public","Row","S","S1031","AC","ACSA","ACSA","Acer saccharinum",90
"1246","Loyola","2","Public","Row","S","S1031","AC","ACSA","ACSA","Acer saccharinum",75.7
"1247","Loyola","2","Public","Row","S","S1031","AC","ACSA","ACSA","Acer saccharinum",84.1
"1248","Loyola","2","Public","Row","S","S1031","AC","ACSA","ACSA","Acer saccharinum",74.6
"1249","Loyola","2","Public","Row","S","S1031","AC","ACSA","ACSA","Acer saccharinum",68.3
"1250","Loyola","2","Public","Row","S","S1031","AC","ACSA","ACSA","Acer saccharinum",113.2
"1251","Loyola","2","Public","Row","S","S1031","AC","ACSA","ACSA","Acer saccharinum",74.9
"1252","Loyola","2","Public","Row","S","S1031","AC","ACSA","ACSA","Acer saccharinum",84.8
"1253","Loyola","2","Public","Row","S","S1031","AC","ACSA","ACSA","Acer saccharinum",67.7
"1254","Loyola","2","Public","Row","S","S1031","AC","ACSA","ACSA","Acer saccharinum",69.7
"1255","Loyola","2","Public","Row","S","S1031","AC","ACSA","ACSA","Acer saccharinum",48.3
"1256","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",78.2
"1257","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",52.3
"1258","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",87.4
"1259","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",76.4
"1260","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",88.5
"1261","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",78.5
"1262","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",68
"1263","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",56.7
"1264","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",68.4
"1265","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",42.6
"1266","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",62.1
"1267","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",74.3
"1268","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",56.9
"1269","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",61.1
"1270","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",70.2
"1271","Loyola","2","Public","Row","S","S1032","AC","ACSA","ACSA","Acer saccharinum",105.8
"1272","Loyola","2","Public","Row","S","S1033","AC","ACSA","ACSA","Acer saccharinum",87.5
"1273","Loyola","2","Public","Row","S","S1033","AC","ACSA","ACSA","Acer saccharinum",68.4
"1274","Loyola","2","Public","Row","S","S1034","AC","ACSA","ACSA","Acer saccharinum",63.4
"1275","Loyola","2","Public","Row","S","S1035","AC","ACSA","ACSA","Acer saccharinum",81.2
"1276","Loyola","2","Public","Row","S","S1035","AC","ACSA","ACSA","Acer saccharinum",76.4
"1277","Loyola","2","Public","Row","S","S1036","AC","ACSA","ACSA","Acer saccharinum 'Montréal'",5.7
"1278","Loyola","2","Public","Row","S","S1036","AC","ACSA","ACSA","Acer saccharinum",5.4
"1279","Loyola","2","Public","Row","S","S1040","AC","ACSA","ACSA","Acer saccharinum",95.3
"1280","Loyola","2","Public","Row","S","S1041","AC","ACSA","ACSA","Acer saccharinum",82.2
"1281","Loyola","2","Public","Row","S","S1041","AC","ACSA","ACSA","Acer saccharinum",57
"1282","Loyola","2","Public","Row","S","S1042","AC","ACSA","ACSA","Acer saccharinum",68.9
"1283","Loyola","2","Public","Row","S","S1042","AC","ACSA","ACSA","Acer saccharinum",88.2
"1284","Loyola","2","Public","Row","S","S1042","AC","ACSA","ACSA","Acer saccharinum",100.6
"1285","Loyola","2","Public","Row","S","S1042","AC","ACSA","ACSA","Acer saccharinum",81.4
"1286","Loyola","2","Public","Row","S","S1042","AC","ACSA","ACSA","Acer saccharinum",78.4
"1287","Loyola","2","Public","Row","S","S1042","AC","ACSA","ACSA","Acer saccharinum",76.5
"1288","Loyola","2","Public","Row","S","S1042","AC","ACSA","ACSA","Acer saccharinum",92.4
"1289","Loyola","2","Public","Row","S","S1042","AC","ACSA","ACSA","Acer saccharinum",89
"1290","Loyola","2","Public","Row","S","S1042","AC","ACSA","ACSA","Acer saccharinum",77.3
"1291","Loyola","2","Public","Row","S","S1042","AC","ACSA","ACSA","Acer saccharinum",97.2
"1292","Loyola","2","Public","Row","S","S1042","AC","ACSA","ACSA","Acer saccharinum",75.8
"1293","Loyola","2","Public","Row","S","S1044","AC","ACSA","ACSA","Acer saccharinum",76.9
"1294","Loyola","2","Public","Row","S","S1045","AC","ACSA","ACSA","Acer saccharinum",97.3
"1295","Loyola","2","Public","Row","S","S1045","AC","ACSA","ACSA","Acer saccharinum",107.5
"1296","Loyola","2","Public","Row","S","S1045","AC","ACSA","ACSA","Acer saccharinum",104
"1297","Loyola","2","Public","Row","S","S1046","AC","ACSA","ACSA","Acer saccharinum",83.5
"1298","Loyola","2","Public","Row","S","S1046","AC","ACSA","ACSA","Acer saccharinum",74.5
"1299","Loyola","2","Public","Row","S","S1046","AC","ACSA","ACSA","Acer saccharinum",84.7
"1300","Loyola","2","Public","Row","S","S1046","AC","ACSA","ACSA","Acer saccharinum",104.1
"1301","Loyola","2","Public","Row","S","S1046","AC","ACSA","ACSA","Acer saccharinum",83.5
"1302","Loyola","2","Public","Row","S","S1046","AC","ACSA","ACSA","Acer saccharinum",89.8
"1303","Loyola","2","Public","Row","S","S1046","AC","ACSA","ACSA","Acer saccharinum",86.3
"1304","Loyola","2","Public","Row","S","S1046","AC","ACSA","ACSA","Acer saccharinum",79.3
"1305","Loyola","2","Public","Row","S","S1046","AC","ACSA","ACSA","Acer saccharinum",72.7
"1306","Loyola","2","Public","Row","S","S1047","AC","ACSA","ACSA","Acer saccharinum",92.2
"1307","Loyola","2","Public","Row","S","S1047","AC","ACSA","ACSA","Acer saccharinum",85.1
"1308","Loyola","2","Public","Row","S","S1048","AC","ACSA","ACSA","Acer saccharinum",52.3
"1309","Loyola","2","Public","Row","S","S1048","AC","ACSA","ACSA","Acer saccharinum",56.7
"1310","Loyola","2","Public","Row","S","S1049","AC","ACSA","ACSA","Acer saccharinum",64
"1311","Loyola","2","Public","Row","S","S1049","AC","ACSA","ACSA","Acer saccharinum",55.2
"1312","Loyola","2","Public","Row","S","S1050","AC","ACSA","ACSA","Acer saccharinum",85.4
"1313","Loyola","2","Public","Row","S","S1051","AC","ACSA","ACSA","Acer saccharinum",4.9
"1314","Loyola","2","Public","Row","S","S1051","AC","ACSA","ACSA","Acer saccharinum",6.2
"1315","Loyola","2","Public","Row","S","S1052","AC","ACSA","ACSA","Acer saccharinum",52.1
"1316","Loyola","2","Public","Row","S","S1109","AC","ACSA","ACSA","Acer saccharinum",94.2
"1317","Loyola","2","Public","Row","S","S1109","AC","ACSA","ACSA","Acer saccharinum",63.3
"1318","Loyola","2","Public","Row","S","S1109","AC","ACSA","ACSA","Acer saccharinum",82
"1319","Loyola","2","Public","Row","S","S1054","AC","ACSA","ACSA","Acer saccharinum",103.4
"1320","Loyola","2","Public","Row","S","S1055","AC","ACSA","ACSA","Acer saccharinum",65.4
"1321","Loyola","2","Public","Row","S","S1055","AC","ACSA","ACSA","Acer saccharinum",43.4
"1322","Loyola","2","Public","Row","S","S1055","AC","ACSA","ACSA","Acer saccharinum",72.6
"1323","Loyola","2","Public","Row","S","S1056","AC","ACSA","ACSA","Acer saccharinum",76.5
"1324","Loyola","2","Public","Row","S","S1056","AC","ACSA","ACSA","Acer saccharinum",56.3
"1325","Loyola","2","Public","Row","S","S1056","AC","ACSA","ACSA","Acer saccharinum",103.3
"1326","Loyola","2","Public","Row","S","S1057","AC","ACSA","ACSA","Acer saccharinum",86.9
"1327","Loyola","2","Public","Row","S","S1057","AC","ACSA","ACSA","Acer saccharinum",33.1
"1328","Loyola","2","Public","Row","S","S1057","AC","ACSA","ACSA","Acer saccharinum",95
"1329","Loyola","2","Public","Row","S","S1057","AC","ACSA","ACSA","Acer saccharinum",57.6
"1330","Loyola","2","Public","Row","S","S1057","AC","ACSA","ACSA","Acer saccharinum",53.3
"1331","Loyola","2","Public","Row","S","S1057","AC","ACSA","ACSA","Acer saccharinum",66.1
"1332","Loyola","2","Public","Row","S","S1058","AC","ACSA","ACSA","Acer saccharinum",102.3
"1333","Loyola","2","Public","Row","S","S1059","AC","ACSA","ACSA","Acer saccharinum",89
"1334","Loyola","2","Public","Row","S","S1060","AC","ACSA","ACSA","Acer saccharinum",77.5
"1335","Loyola","2","Public","Row","S","S1061","AC","ACSA","ACSA","Acer saccharinum",65.4
"1336","Loyola","2","Public","Row","S","S1061","AC","ACSA","ACSA","Acer saccharinum",85.3
"1337","Loyola","2","Public","Row","S","S1062","AC","ACSA","ACSA","Acer saccharinum",99
"1338","Loyola","2","Public","Row","S","S1062","AC","ACSA","ACSA","Acer saccharinum",101.6
"1339","Loyola","2","Public","Row","S","S1063","AC","ACSA","ACSA","Acer saccharinum",72.8
"1340","Loyola","2","Public","Row","S","S1063","AC","ACSA","ACSA","Acer saccharinum",109
"1341","Loyola","2","Public","Row","S","S1063","AC","ACSA","ACSA","Acer saccharinum",68.5
"1342","Loyola","2","Public","Row","S","S1063","AC","ACSA","ACSA","Acer saccharinum",126.1
"1343","Loyola","2","Public","Row","S","S1064","AC","ACSA","ACSA","Acer saccharinum",79.1
"1344","Loyola","2","Public","Row","S","S1064","AC","ACSA","ACSA","Acer saccharinum",73.6
"1345","Loyola","2","Public","Row","S","S1064","AC","ACSA","ACSA","Acer saccharinum",80.9
"1346","Loyola","2","Public","Row","S","S1068","AC","ACSA","ACSA","Acer saccharinum 'Pyramidalis'",36.2
"1347","Loyola","2","Public","Row","S","S1070","AC","ACSA","ACSA","Acer saccharinum",61.6
"1348","Loyola","2","Public","Row","S","S1072","AC","ACSA","ACSA","Acer saccharinum",100.1
"1349","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",66
"1350","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",93.1
"1351","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",17
"1352","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",81.5
"1353","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",73.5
"1354","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",78.4
"1355","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",56.3
"1356","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",54.6
"1357","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",71.1
"1358","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",47.2
"1359","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",58.1
"1360","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",69.2
"1361","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",67.7
"1362","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",70.4
"1363","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",60.1
"1364","Loyola","2","Public","Row","S","S1073","AC","ACSA","ACSA","Acer saccharinum",62.7
"1365","Loyola","2","Public","Row","S","S1075","AC","ACSA","ACSA","Acer saccharinum",138.5
"1366","Loyola","2","Public","Row","S","S1075","AC","ACSA","ACSA","Acer saccharinum",103.4
"1367","Loyola","2","Public","Row","S","S1075","AC","ACSA","ACSA","Acer saccharinum",53.6
"1368","Loyola","2","Public","Row","S","S1075","AC","ACSA","ACSA","Acer saccharinum",150.5
"1369","Loyola","2","Public","Row","S","S1075","AC","ACSA","ACSA","Acer saccharinum",29.5
"1370","Loyola","2","Public","Row","S","S1075","AC","ACSA","ACSA","Acer saccharinum",25.2
"1371","Loyola","2","Public","Row","S","S1075","AC","ACSA","ACSA","Acer saccharinum",NA
"1372","Loyola","2","Public","Row","S","S1075","AC","ACSA","ACSA","Acer saccharinum",52.5
"1373","Loyola","2","Public","Row","S","S1075","AC","ACSA","ACSA","Acer saccharinum",79.7
"1374","Loyola","2","Public","Row","S","S1075","AC","ACSA","ACSA","Acer saccharinum",75.2
"1375","Loyola","2","Public","Row","S","S1076","AC","ACSA","ACSA","Acer saccharinum",88.4
"1376","Loyola","2","Public","Row","S","S1076","AC","ACSA","ACSA","Acer saccharinum",61.9
"1377","Loyola","2","Public","Row","S","S1078","AC","ACSA","ACSA","Acer saccharinum",75.4
"1378","Loyola","2","Public","Row","S","S1079","AC","ACSA","ACSA","Acer saccharinum",6.4
"1379","Loyola","2","Public","Row","S","S1081","AC","ACSA","ACSA","Acer saccharinum",104.1
