Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
Loyola,2,Public,Row,S,S1076,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,26.9,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1076,AC,ACPL,ACPL,Acer platanoides,Norway Maple,56.5,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1077,AC,ACPL,ACPL,Acer platanoides,Norway Maple,66.9,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1077,AC,ACPL,ACPL,Acer platanoides,Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1077,AC,ACPL,ACPL,Acer platanoides,Norway Maple,68.6,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1077,AC,ACPL,ACPL,Acer platanoides,Norway Maple,48.3,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1077,AC,ACPL,ACPL,Acer platanoides,Norway Maple,69.6,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1077,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,26.2,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1077,AC,ACPL,ACPL,Acer platanoides,Norway Maple,61.6,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1077,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43.3,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1077,AC,ACPL,ACPL,Acer platanoides,Norway Maple,62.2,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1077,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1078,AC,ACPL,ACPL,Acer platanoides,Norway Maple,70.4,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1078,AC,ACPL,ACPL,Acer platanoides,Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1078,AC,ACPL,ACPL,Acer platanoides,Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1078,AC,ACPL,ACPL,Acer platanoides,Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1078,AC,ACPL,ACPL,Acer platanoides,Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1078,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1078,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1079,AC,ACPL,ACPL,Acer platanoides,Norway Maple,82.8,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1079,AC,ACPL,ACPL,Acer platanoides,Norway Maple,46.4,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1079,AC,ACPL,ACPL,Acer platanoides,Norway Maple,67.3,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1079,AC,ACPL,ACPL,Acer platanoides,Norway Maple,64.8,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1079,AC,ACPL,ACPL,Acer platanoides,Norway Maple,40.8,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1079,AC,ACPL,ACPL,Acer platanoides,Norway Maple,44.4,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1079,AC,ACPL,ACPL,Acer platanoides,Norway Maple,87.8,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1079,AC,ACPL,ACPL,Acer platanoides,Norway Maple,46.4,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1079,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,24.5,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1080,AC,ACPL,ACPL,Acer platanoides,Norway Maple,57.3,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1080,AC,ACPL,ACPL,Acer platanoides,Norway Maple,86.4,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1080,AC,ACPL,ACPL,Acer platanoides,Norway Maple,54.2,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1081,AC,ACPL,ACPL,Acer platanoides 'Emerald Queen',Norway Maple,28.2,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1081,AC,ACPL,ACPL,Acer platanoides,Norway Maple,26.9,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1081,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41.5,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1081,AC,ACPL,ACPL,Acer platanoides,Norway Maple,58.6,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1082,AC,ACPL,ACPL,Acer platanoides,Norway Maple,61.9,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1082,AC,ACPL,ACPL,Acer platanoides,Norway Maple,54.8,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1082,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,24.6,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1082,AC,ACPL,ACPL,Acer platanoides,Norway Maple,56.3,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1082,AC,ACPL,ACPL,Acer platanoides 'Emerald Queen',Norway Maple,25.6,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1082,AC,ACPL,ACPL,Acer platanoides,Norway Maple,67.9,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1082,AC,ACPL,ACPL,Acer platanoides,Norway Maple,66.1,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1082,AC,ACPL,ACPL,Acer platanoides,Norway Maple,50.5,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1083,AC,ACPL,ACPL,Acer platanoides,Norway Maple,66.3,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1083,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43.2,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1083,AC,ACPL,ACPL,Acer platanoides,Norway Maple,75.3,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1083,AC,ACPL,ACPL,Acer platanoides,Norway Maple,56.5,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1084,AC,ACPL,ACPL,Acer platanoides,Norway Maple,58.1,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1084,AC,ACPL,ACPL,Acer platanoides,Norway Maple,34.1,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1084,AC,ACPL,ACPL,Acer platanoides,Norway Maple,69.6,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1084,AC,ACPL,ACPL,Acer platanoides,Norway Maple,61,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1084,AC,ACPL,ACPL,Acer platanoides,Norway Maple,63.7,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1084,AC,ACPL,ACPL,Acer platanoides,Norway Maple,67.2,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1084,AC,ACPL,ACPL,Acer platanoides,Norway Maple,71.2,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1084,AC,ACPL,ACPL,Acer platanoides 'Emerald Queen',Norway Maple,26.6,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1084,AC,ACPL,ACPL,Acer platanoides,Norway Maple,64,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1084,AC,ACPL,ACPL,Acer platanoides,Norway Maple,61.2,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1084,AC,ACPL,ACPL,Acer platanoides,Norway Maple,71.2,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1084,AC,ACPL,ACPL,Acer platanoides,Norway Maple,74.7,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1085,AC,ACPL,ACPL,Acer platanoides 'Columnare',Norway Maple,49.8,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1085,AC,ACPL,ACPL,Acer platanoides,Norway Maple,68.6,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1085,AC,ACPL,ACPL,Acer platanoides,Norway Maple,71.4,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1085,AC,ACPL,ACPL,Acer platanoides,Norway Maple,69.7,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1085,AC,ACPL,ACPL,Acer platanoides,Norway Maple,65,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1085,AC,ACPL,ACPL,Acer platanoides,Norway Maple,65.8,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1086,AC,ACPL,ACPL,Acer platanoides 'Emerald Queen',Norway Maple,32.3,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1086,AC,ACPL,ACPL,Acer platanoides 'Emerald Queen',Norway Maple,30.3,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1088,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,37.7,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1088,AC,ACPL,ACPL,Acer platanoides,Norway Maple,64.6,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1088,AC,ACPL,ACPL,Acer platanoides,Norway Maple,59.6,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1088,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,34.8,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1089,AC,ACPL,ACPL,Acer platanoides,Norway Maple,58.5,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1089,AC,ACPL,ACPL,Acer platanoides,Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1092,AC,ACPL,ACPL,Acer platanoides,Norway Maple,51.4,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1095,AC,ACPL,ACPL,Acer platanoides 'Columnare',Norway Maple,34.4,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1096,AC,ACPL,ACPL,Acer platanoides,Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1096,AC,ACPL,ACPL,Acer platanoides,Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1096,AC,ACPL,ACPL,Acer platanoides,Norway Maple,55.4,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1096,AC,ACPL,ACPL,Acer platanoides,Norway Maple,66.5,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1096,AC,ACPL,ACPL,Acer platanoides,Norway Maple,75.3,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1096,AC,ACPL,ACPL,Acer platanoides,Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1096,AC,ACPL,ACPL,Acer platanoides,Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1096,AC,ACPL,ACPL,Acer platanoides,Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1097,AC,ACPL,ACPL,Acer platanoides,Norway Maple,50.1,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1097,AC,ACPL,ACPL,Acer platanoides,Norway Maple,73.7,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1097,AC,ACPL,ACPL,Acer platanoides,Norway Maple,84.5,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1097,AC,ACPL,ACPL,Acer platanoides,Norway Maple,72.1,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1097,AC,ACPL,ACPL,Acer platanoides,Norway Maple,70.3,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1097,AC,ACPL,ACPL,Acer platanoides,Norway Maple,69.7,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1098,AC,ACPL,ACPL,Acer platanoides,Norway Maple,68.3,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1098,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,37,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1098,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,20.5,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1098,AC,ACPL,ACPL,Acer platanoides,Norway Maple,62,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1098,AC,ACPL,ACPL,Acer platanoides,Norway Maple,61.3,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1098,AC,ACPL,ACPL,Acer platanoides,Norway Maple,84.8,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1100,AC,ACPL,ACPL,Acer platanoides,Norway Maple,70.2,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1100,AC,ACPL,ACPL,Acer platanoides,Norway Maple,68.6,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1100,AC,ACPL,ACPL,Acer platanoides,Norway Maple,44.8,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1100,AC,ACPL,ACPL,Acer platanoides,Norway Maple,68.7,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1100,AC,ACPL,ACPL,Acer platanoides,Norway Maple,52.4,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1100,AC,ACPL,ACPL,Acer platanoides,Norway Maple,72.5,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1100,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43.1,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1102,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,27.3,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1105,AC,ACPL,ACPL,Acer platanoides,Norway Maple,24.8,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1105,AC,ACPL,ACPL,Acer platanoides 'Deborah',Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1105,AC,ACPL,ACPL,Acer platanoides,Norway Maple,NA,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1106,AC,ACPL,ACPL,Acer platanoides 'Summershade',Norway Maple,43,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1001,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,16.2,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1001,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,21.3,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1001,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,14,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1002,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,17.5,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1002,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,41.1,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,57,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1008,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,26.1,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1009,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,43.1,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1012,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,25.3,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1016,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,63.1,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1017,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,35,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1017,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,14.3,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1028,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,30.8,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1028,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,31.4,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1028,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,14,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1028,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,32.2,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1031,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,40.4,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1031,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,17.4,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1031,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,7.3,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1031,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,30.7,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1031,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,17,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1031,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,40.4,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1033,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,59.2,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1035,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,51.9,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1040,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,32.6,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1045,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,81.6,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1045,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,151.2,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1045,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,47.8,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1046,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,28.6,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1046,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,17.5,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1046,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,5.5,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1046,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,7.6,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1046,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,5,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1046,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,7.3,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1046,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,6.8,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1046,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,29.5,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1046,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,7.6,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1046,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,14.8,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1046,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,144,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1053,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,9.9,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1056,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,45,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1058,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,100.3,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1062,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,19.7,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1062,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,105.1,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1062,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,15.6,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1062,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,5.1,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1062,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,78.8,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1063,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,19.7,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1065,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1071,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27.6,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1071,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,16.2,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1071,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,13.7,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1071,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,40.1,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1071,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,4.8,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1071,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,6,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1071,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,51.1,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1071,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,44.6,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1086,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,15.8,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1088,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,7.8,N,N,USDA/TC,
Loyola,2,Private,Private,Y,Y1088,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,5.4,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1005,AC,ACPL,ACPLCK,Acer Platanoides ¬Crimson King¬,Norway Maple,31.5,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1016,AC,ACPL,ACPLCK,Acer platanoides 'Crimson King',Norway Maple,52.7,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1024,AC,ACPL,ACPLCK,Acer platanoides 'Schwedleri',Norway Maple,29.5,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1033,AC,ACPL,ACPLCK,Acer platanoides 'Crimson Sentry',Norway Maple,10.9,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1044,AC,ACPL,ACPLCK,Acer platanoides 'Crimson King',Norway Maple,36.5,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1053,AC,ACPL,ACPLCK,Acer platanoides 'Crimson King',Norway Maple,53.2,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1060,AC,ACPL,ACPLCK,Acer platanoides 'Schwedleri',Norway Maple,42.8,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1071,AC,ACPL,ACPLCK,Acer platanoides 'Schwedleri',Norway Maple,61.8,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1078,AC,ACPL,ACPLCK,Acer platanoides 'Schwedleri',Norway Maple,49.4,N,N,USDA/TC,
Loyola,2,Public,Row,S,S1098,AC,ACPL,ACPLCK,Acer platanoides 'Royal Red',Norway Maple,23.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACRU,ACRU,Acer Rubrum,Red Maple,4.5,Y,Y,USDA/LM/TC,
Loyola,2,Public,Park,P,P1006,AC,ACRU,ACRU,Acer Rubrum,Red Maple,29.7,Y,Y,USDA/LM/TC,
Loyola,2,Public,Park,P,P1006,AC,ACRU,ACRU,Acer Rubrum,Red Maple,29,Y,Y,USDA/LM/TC,
Loyola,2,Public,Park,P,P1006,AC,ACRU,ACRU,Acer Rubrum,Red Maple,30.7,Y,Y,USDA/LM/TC,
Loyola,2,Public,Park,P,P1006,AC,ACRU,ACRU,Acer Rubrum,Red Maple,18.8,Y,Y,USDA/LM/TC,
Loyola,2,Public,Park,P,P1006,AC,ACRU,ACRU,Acer Rubrum,Red Maple,30.8,Y,Y,USDA/LM/TC,
Loyola,2,Private,Inst,I,I1012,AC,ACRU,ACRU,Acer Rubrum,Red Maple,7.5,Y,Y,USDA/LM/TC,
Loyola,2,Private,Inst,I,I1015,AC,ACRU,ACRU,Acer Rubrum,Red Maple,6.2,Y,Y,USDA/LM/TC,
Loyola,2,Private,Inst,I,I1016,AC,ACRU,ACRU,Acer Rubrum,Red Maple,15.2,Y,Y,USDA/LM/TC,
Loyola,2,Public,Row,S,S1019,AC,ACRU,ACRU,Acer rubrum,Red Maple,30.3,Y,Y,USDA/LM/TC,
Loyola,2,Public,Row,S,S1031,AC,ACRU,ACRU,Acer rubrum,Red Maple,51.2,Y,Y,USDA/LM/TC,
Loyola,2,Public,Row,S,S1097,AC,ACRU,ACRU,Acer rubrum,Red Maple,40.2,Y,Y,USDA/LM/TC,
Loyola,2,Private,Private,Y,Y1024,AC,ACRU,ACRU,Acer Rubrum,Red Maple,40.6,Y,Y,USDA/LM/TC,
Loyola,2,Private,Private,Y,Y1024,AC,ACRU,ACRU,Acer Rubrum,Red Maple,33,Y,Y,USDA/LM/TC,
Loyola,2,Private,Private,Y,Y1024,AC,ACRU,ACRU,Acer Rubrum,Red Maple,53.3,Y,Y,USDA/LM/TC,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,24.5,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,26,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,39.4,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,45.1,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,45.7,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,46.5,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,47.1,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,48.4,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,49.1,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,52.7,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,52.9,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,55.2,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,55.3,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,56.9,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,58.2,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,59.2,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,59.8,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,61.9,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,70.8,Y,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,85.6,Y,Y,USDA/LM,
