"","fid","Sample.Site","Site.Code","Species.Code","Species.Latin","Genus","Latitude","Longitude","DBH","DBH.Round","Basal.Area","Subsite.Code","GS.Type","Classification","Index","Cultivar.Code","Genus.Code","Site.Type","Site.number"
"2635","2521","N/A","S52","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.63848","45.464803",64.9,65,0.3316625,"S52","Row","Public",2635,"FRPE","FR","S","52"
"2636","1459","N/A","S52","PIPU","Picea pungens 'Glauca'","Picea","-73.63865","45.46487",56.4,56,0.246176,"S52","Row","Public",2636,"PIPU","PI","S","52"
"2637","2679","N/A","S52","BENI","Betula nigra","Betula","-73.638748","45.46491",4.6,5,0.0019625,"S52","Row","Public",2637,"BENI","BE","S","52"
"2638","1946","N/A","S52","GIBI","Ginkgo biloba","Gingko","-73.638887","45.464964",5.2,5,0.0019625,"S52","Row","Public",2638,"GIBI","GI","S","52"
"2639","2522","N/A","S52","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.639014","45.465018",60,60,0.2826,"S52","Row","Public",2639,"FRPE","FR","S","52"
"2640","2596","N/A","S52","QURU","Quercus rubra","Quercus","-73.639146","45.465058",5.1,5,0.0019625,"S52","Row","Public",2640,"QURU","QU","S","52"
"2641","2523","N/A","S52","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.639414","45.465161",59.9,60,0.2826,"S52","Row","Public",2641,"FRPE","FR","S","52"
"2642","2524","N/A","S52","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.639571","45.465229",62.2,62,0.301754,"S52","Row","Public",2642,"FRPE","FR","S","52"
"2643","2733","N/A","S52","ULPU","Ulmus pumila","Ulmus","-73.639884","45.46535",91.9,92,0.664424,"S52","Row","Public",2643,"ULPU","UL","S","52"
"2644","2734","N/A","S52","ULPU","Ulmus pumila","Ulmus","-73.639973","45.46539",78.3,78,0.477594,"S52","Row","Public",2644,"ULPU","UL","S","52"
"2645","1947","N/A","S53","GIBI","Ginkgo biloba","Gingko","-73.628409","45.460999",41.5,42,0.138474,"S53","Row","Public",2645,"GIBI","GI","S","53"
"2646","1968","N/A","S53","GIBI","Ginkgo biloba","Gingko","-73.628529","45.461048",37.8,38,0.113354,"S53","Row","Public",2646,"GIBI","GI","S","53"
"2647","1969","N/A","S53","GIBI","Ginkgo biloba","Gingko","-73.628612","45.46108",33.4,33,0.0854865,"S53","Row","Public",2647,"GIBI","GI","S","53"
"2648","2428","N/A","S53","FRPE","Fraxinus pennsylvanica 'Prairies Spires'","Fraxinus","-73.628707","45.461118",22,22,0.037994,"S53","Row","Public",2648,"FRPE","FR","S","53"
"2649","2429","N/A","S53","FRPE","Fraxinus pennsylvanica 'Prairies Spires'","Fraxinus","-73.628836","45.46117",18,18,0.025434,"S53","Row","Public",2649,"FRPE","FR","S","53"
"2650","2431","N/A","S53","FRPE","Fraxinus pennsylvanica 'Prairies Spires'","Fraxinus","-73.628977","45.461224",23.2,23,0.0415265,"S53","Row","Public",2650,"FRPE","FR","S","53"
"2651","1295","N/A","S53","ACPLCK","Acer platanoides 'Crimson King'","Acer","-73.629247","45.461322",53.2,53,0.2205065,"S53","Row","Public",2651,"ACPLCK","AC","S","53"
"2652","2432","N/A","S53","FRPE","Fraxinus pennsylvanica 'Prairies Spires'","Fraxinus","-73.629378","45.461379",18.8,19,0.0283385,"S53","Row","Public",2652,"FRPE","FR","S","53"
"2653","2274","N/A","S53","ACPL","Acer platanoides","Acer","-73.629636","45.461475",68.1,68,0.362984,"S53","Row","Public",2653,"ACPL","AC","S","53"
"2654","3407","N/A","S53","ACPL","Acer platanoides 'Columnare'","Acer","-73.629799","45.461546",33.2,33,0.0854865,"S53","Row","Public",2654,"ACPL","AC","S","53"
"2655","3422","N/A","S53","ACPL","Acer platanoides 'Columnare'","Acer","-73.630262","45.461726",32.6,33,0.0854865,"S53","Row","Public",2655,"ACPL","AC","S","53"
"2656","3348","N/A","S109","PIPU","Picea pungens","Picea","-73.634495","45.463291",52.2,52,0.212264,"S109","Row","Public",2656,"PIPU","PI","S","109"
"2657","3054","N/A","S109","ACSA","Acer saccharinum","Acer","-73.634597","45.463309",94.2,94,0.693626,"S109","Row","Public",2657,"ACSA","AC","S","109"
"2658","2525","N/A","S109","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.634845","45.463399",69.4,69,0.3737385,"S109","Row","Public",2658,"FRPE","FR","S","109"
"2659","2670","N/A","S109","PIRU","Picea rubens","Picea","-73.634986","45.463471",24,24,0.045216,"S109","Row","Public",2659,"PIRU","PI","S","109"
"2660","2275","N/A","S109","ACPL","Acer platanoides","Acer","-73.635271","45.463574",46.8,47,0.1734065,"S109","Row","Public",2660,"ACPL","AC","S","109"
"2661","2280","N/A","S109","ACPL","Acer platanoides","Acer","-73.635574","45.463686",62.4,62,0.301754,"S109","Row","Public",2661,"ACPL","AC","S","109"
"2662","2235","N/A","S109","ACPL","Acer platanoides","Acer","-73.635815","45.46378",49.1,49,0.1884785,"S109","Row","Public",2662,"ACPL","AC","S","109"
"2663","2526","N/A","S109","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.635901","45.463811",55.1,55,0.2374625,"S109","Row","Public",2663,"FRPE","FR","S","109"
"2664","2527","N/A","S109","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.636021","45.463861",58.3,58,0.264074,"S109","Row","Public",2664,"FRPE","FR","S","109"
"2665","1729","N/A","S109","GYDI","Gymnocladus dioicus","Gymnocladus","-73.63597","45.463839",5.6,6,0.002826,"S109","Row","Public",2665,"GYDI","GY","S","109"
"2666","1730","N/A","S109","GYDI","Gymnocladus dioicus","Gymnocladus","-73.635428","45.463636",4.5,5,0.0019625,"S109","Row","Public",2666,"GYDI","GY","S","109"
"2667","3055","N/A","S109","ACSA","Acer saccharinum","Acer","-73.636884","45.464193",63.3,63,0.3115665,"S109","Row","Public",2667,"ACSA","AC","S","109"
"2668","3056","N/A","S109","ACSA","Acer saccharinum","Acer","-73.63698","45.464229",82,82,0.527834,"S109","Row","Public",2668,"ACSA","AC","S","109"
"2669","3306","N/A","S109","PIGL","Picea glauca","Picea","-73.636659","45.464121",16.6,17,0.0226865,"S109","Row","Public",2669,"PIGL","PI","S","109"
"2670","1467","N/A","S109","QUROFA","Quercus robur 'Fastigiata'","Quercus","-73.636817","45.464168",6.1,6,0.002826,"S109","Row","Public",2670,"QUROFA","QU","S","109"
"2671","1013","N/A","S54","ACMIMO","Acer miyabei 'Morton' (State Street TM)","Acer","-73.634656","45.463178",7.8,8,0.005024,"S54","Row","Public",2671,"ACMIMO","AC","S","54"
"2672","2528","N/A","S54","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.634834","45.46325",50.5,51,0.2041785,"S54","Row","Public",2672,"FRPE","FR","S","54"
"2673","2566","N/A","S54","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.635065","45.46334",78.9,79,0.4899185,"S54","Row","Public",2673,"FRPE","FR","S","54"
"2674","2567","N/A","S54","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.635235","45.463403",57.7,58,0.264074,"S54","Row","Public",2674,"FRPE","FR","S","54"
"2675","1995","N/A","S54","ULMI","Ulmus x 'Morton' (Accolade TM)","Ulmus","-73.635473","45.463492",9.1,9,0.0063585,"S54","Row","Public",2675,"ULMI","UL","S","54"
"2676","2568","N/A","S54","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.635583","45.463533",75.2,75,0.4415625,"S54","Row","Public",2676,"FRPE","FR","S","54"
"2677","1734","N/A","S54","PIPU","Picea pungens 'Koster'","Picea","-73.635717","45.463569",39.4,39,0.1193985,"S54","Row","Public",2677,"PIPU","PI","S","54"
"2678","1479","N/A","S54","ACGI","Acer ginnala 'Flame'","Acer","-73.635794","45.463618",6.4,6,0.002826,"S54","Row","Public",2678,"ACGI","AC","S","54"
"2679","2569","N/A","S54","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.636392","45.463856",43.1,43,0.1451465,"S54","Row","Public",2679,"FRPE","FR","S","54"
"2680","3455","N/A","S54","CEOC","Celtis occidentalis","Celtis","-73.636487","45.463874",28.1,28,0.061544,"S54","Row","Public",2680,"CEOC","CE","S","54"
"2681","2236","N/A","S54","ACPL","Acer platanoides","Acer","-73.636704","45.463968",65.4,65,0.3316625,"S54","Row","Public",2681,"ACPL","AC","S","54"
"2682","2671","N/A","S54","PIRU","Picea rubens","Picea","-73.63705","45.464103",15.5,16,0.020096,"S54","Row","Public",2682,"PIRU","PI","S","54"
"2683","1379","N/A","S54","THOC","Thuja occidentalis","Thuja","-73.634309","45.463048",114.4,114,1.020186,"S54","Row","Public",2683,"THOC","TH","S","54"
"2684","3057","N/A","S54","ACSA","Acer saccharinum","Acer","-73.634572","45.463134",103.4,103,0.8328065,"S54","Row","Public",2684,"ACSA","AC","S","54"
"2685","2237","N/A","S55","ACPL","Acer platanoides","Acer","-73.640434","45.465403",63.3,63,0.3115665,"S55","Row","Public",2685,"ACPL","AC","S","55"
"2686","3320","N/A","S55","LITU","Liriodendron tulipifera","Liriodendron","-73.640926","45.465596",5.2,5,0.0019625,"S55","Row","Public",2686,"LITU","LI","S","55"
"2687","3858","N/A","S55","GLTR","Gleditsia triacanthos 'Skyline'","Gleditsia","-73.641349","45.465753",4.8,5,0.0019625,"S55","Row","Public",2687,"GLTR","GL","S","55"
"2688","3058","N/A","S55","ACSA","Acer saccharinum","Acer","-73.64147","45.465793",65.4,65,0.3316625,"S55","Row","Public",2688,"ACSA","AC","S","55"
"2689","1146","N/A","S55","MABA","Malus x Centurion®","Malus","-73.641816","45.465933",7.7,8,0.005024,"S55","Row","Public",2689,"MABA","MA","S","55"
"2690","2449","N/A","S55","THOC","Thuja occidentalis 'Fastigiata'","Thuja","-73.641773","45.465915",12.3,12,0.011304,"S55","Row","Public",2690,"THOC","TH","S","55"
"2691","2419","N/A","S55","QUPA","Quercus palustris","Quercus","-73.64189","45.465959",8.4,8,0.005024,"S55","Row","Public",2691,"QUPA","QU","S","55"
"2692","1047","N/A","S55","MCAM","Maackia amurensis","Maackia","-73.642161","45.466063",4.8,5,0.0019625,"S55","Row","Public",2692,"MCAM","MC","S","55"
"2693","3059","N/A","S55","ACSA","Acer saccharinum","Acer","-73.642623","45.466246",43.4,43,0.1451465,"S55","Row","Public",2693,"ACSA","AC","S","55"
"2694","2238","N/A","S55","ACPL","Acer platanoides","Acer","-73.642756","45.466296",55,55,0.2374625,"S55","Row","Public",2694,"ACPL","AC","S","55"
"2695","3859","N/A","S55","GLTR","Gleditsia triacanthos 'Skyline'","Gleditsia","-73.642876","45.46634",21.8,22,0.037994,"S55","Row","Public",2695,"GLTR","GL","S","55"
"2696","3060","N/A","S55","ACSA","Acer saccharinum","Acer","-73.643037","45.466399",72.6,73,0.4183265,"S55","Row","Public",2696,"ACSA","AC","S","55"
"2697","2239","N/A","S55","ACPL","Acer platanoides","Acer","-73.64315","45.466444",63.6,64,0.321536,"S55","Row","Public",2697,"ACPL","AC","S","55"
"2698","2240","N/A","S55","ACPL","Acer platanoides","Acer","-73.643458","45.466565",69.6,70,0.38465,"S55","Row","Public",2698,"ACPL","AC","S","55"
"2699","2710","N/A","S55","ACGI","Acer ginnala 'Ruby Slippers'","Acer","-73.6433","45.466504",5.5,6,0.002826,"S55","Row","Public",2699,"ACGI","AC","S","55"
"2700","2241","N/A","S55","ACPL","Acer platanoides","Acer","-73.643585","45.466614",61.8,62,0.301754,"S55","Row","Public",2700,"ACPL","AC","S","55"
"2701","1380","N/A","S55","THOC","Thuja occidentalis","Thuja","-73.643704","45.466668",65.3,65,0.3316625,"S55","Row","Public",2701,"THOC","TH","S","55"
"2702","1381","N/A","S55","THOC","Thuja occidentalis","Thuja","-73.643719","45.466665",42.5,43,0.1451465,"S55","Row","Public",2702,"THOC","TH","S","55"
"2703","2242","N/A","S56","ACPL","Acer platanoides","Acer","-73.637495","45.464277",71.8,72,0.406944,"S56","Row","Public",2703,"ACPL","AC","S","56"
"2704","1347","N/A","S56","ACPL","Acer platanoides 'Deborah'","Acer","-73.637689","45.464354",29,29,0.0660185,"S56","Row","Public",2704,"ACPL","AC","S","56"
"2705","2570","N/A","S56","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.6378","45.464399",49.4,49,0.1884785,"S56","Row","Public",2705,"FRPE","FR","S","56"
"2706","2442","N/A","S56","ULMI","Ulmus wilsoniana 'Prospector'","Ulmus","-73.637869","45.464418",12.4,12,0.011304,"S56","Row","Public",2706,"ULMI","UL","S","56"
"2707","1082","N/A","S56","CACA","Carpinus caroliniana","Carpinus","-73.637967","45.464458",5.5,6,0.002826,"S56","Row","Public",2707,"CACA","CA","S","56"
"2708","3005","N/A","S56","ACSA","Acer saccharinum","Acer","-73.638543","45.46466",76.5,77,0.4654265,"S56","Row","Public",2708,"ACSA","AC","S","56"
"2709","2243","N/A","S56","ACPL","Acer platanoides","Acer","-73.638856","45.464798",45.5,46,0.166106,"S56","Row","Public",2709,"ACPL","AC","S","56"
"2710","3006","N/A","S56","ACSA","Acer saccharinum","Acer","-73.63891","45.46482",56.3,56,0.246176,"S56","Row","Public",2710,"ACSA","AC","S","56"
"2711","2571","N/A","S56","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.639034","45.464865",65.5,66,0.341946,"S56","Row","Public",2711,"FRPE","FR","S","56"
"2712","2572","N/A","S56","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.639127","45.464905",56,56,0.246176,"S56","Row","Public",2712,"FRPE","FR","S","56"
"2713","2573","N/A","S56","FRPE","Fraxinus pennsylvanica","Fraxinus","-73.639297","45.464973",58.7,59,0.2732585,"S56","Row","Public",2713,"FRPE","FR","S","56"
"2714","3228","N/A","S56","ACTA","Acer tataricum","Acer","-73.639565","45.465067",10.3,10,0.00785,"S56","Row","Public",2714,"ACTA","AC","S","56"
"2715","3007","N/A","S56","ACSA","Acer saccharinum","Acer","-73.639683","45.465097",103.3,103,0.8328065,"S56","Row","Public",2715,"ACSA","AC","S","56"
"2716","3423","N/A","S56","ACPL","Acer platanoides 'Columnare'","Acer","-73.64014","45.465264",57.6,58,0.264074,"S56","Row","Public",2716,"ACPL","AC","S","56"
"2717","2244","N/A","S57","ACPL","Acer platanoides","Acer","-73.645568","45.459458",70.5,71,0.3957185,"S57","Row","Public",2717,"ACPL","AC","S","57"
"2718","2245","N/A","S57","ACPL","Acer platanoides","Acer","-73.645733","45.459525",57.6,58,0.264074,"S57","Row","Public",2718,"ACPL","AC","S","57"
"2719","1348","N/A","S57","ACPL","Acer platanoides 'Deborah'","Acer","-73.645923","45.459597",29,29,0.0660185,"S57","Row","Public",2719,"ACPL","AC","S","57"
"2720","3317","N/A","S57","TIAM","Tilia a. Lincoln","Tilia","-73.646075","45.459651",6.8,7,0.0038465,"S57","Row","Public",2720,"TIAM","TI","S","57"
"2721","1349","N/A","S57","ACPL","Acer platanoides 'Deborah'","Acer","-73.646228","45.459713",31.2,31,0.0754385,"S57","Row","Public",2721,"ACPL","AC","S","57"
"2722","3008","N/A","S57","ACSA","Acer saccharinum","Acer","-73.64658","45.459843",86.9,87,0.5941665,"S57","Row","Public",2722,"ACSA","AC","S","57"
"2723","3009","N/A","S57","ACSA","Acer saccharinum","Acer","-73.646751","45.45992",33.1,33,0.0854865,"S57","Row","Public",2723,"ACSA","AC","S","57"
"2724","3010","N/A","S57","ACSA","Acer saccharinum","Acer","-73.646911","45.459973",95,95,0.7084625,"S57","Row","Public",2724,"ACSA","AC","S","57"
"2725","2246","N/A","S57","ACPL","Acer platanoides","Acer","-73.647247","45.460108",61.9,62,0.301754,"S57","Row","Public",2725,"ACPL","AC","S","57"
"2726","3011","N/A","S57","ACSA","Acer saccharinum","Acer","-73.647375","45.460157",57.6,58,0.264074,"S57","Row","Public",2726,"ACSA","AC","S","57"
"2727","3012","N/A","S57","ACSA","Acer saccharinum","Acer","-73.647511","45.460211",53.3,53,0.2205065,"S57","Row","Public",2727,"ACSA","AC","S","57"
"2728","2597","N/A","S57","QURU","Quercus rubra","Quercus","-73.647655","45.460269",18.2,18,0.025434,"S57","Row","Public",2728,"QURU","QU","S","57"
"2729","3027","N/A","S57","ACSA","Acer saccharinum","Acer","-73.647846","45.460337",66.1,66,0.341946,"S57","Row","Public",2729,"ACSA","AC","S","57"
"2730","1350","N/A","S57","ACPL","Acer platanoides 'Deborah'","Acer","-73.648178","45.460467",28.1,28,0.061544,"S57","Row","Public",2730,"ACPL","AC","S","57"
"2731","3333","N/A","S57","CTSP","Catalpa speciosa","Catalpa","-73.648335","45.460523",12.5,13,0.0132665,"S57","Row","Public",2731,"CTSP","CT","S","57"
"2732","2247","N/A","S57","ACPL","Acer platanoides","Acer","-73.645286","45.459359",62.9,63,0.3115665,"S57","Row","Public",2732,"ACPL","AC","S","57"
"2733","2410","N/A","S57","ACPL","Acer platanoides 'Columnarbroad'","Acer","-73.645242","45.459337",41.2,41,0.1319585,"S57","Row","Public",2733,"ACPL","AC","S","57"
"2734","3429","N/A","S58","CEOC","Celtis occidentalis","Celtis","-73.645702","45.45935",31.8,32,0.080384,"S58","Row","Public",2734,"CEOC","CE","S","58"
"2735","2248","N/A","S58","ACPL","Acer platanoides","Acer","-73.646448","45.459628",68.4,68,0.362984,"S58","Row","Public",2735,"ACPL","AC","S","58"
"2736","3028","N/A","S58","ACSA","Acer saccharinum","Acer","-73.646593","45.459686",102.3,102,0.816714,"S58","Row","Public",2736,"ACSA","AC","S","58"
"2737","2249","N/A","S58","ACPL","Acer platanoides","Acer","-73.646803","45.459767",46.4,46,0.166106,"S58","Row","Public",2737,"ACPL","AC","S","58"
"2738","2690","N/A","S58","GLTR","Gleditsia triacanthos 'Shademaster'","Gleditsia","-73.647111","45.459888",5.9,6,0.002826,"S58","Row","Public",2738,"GLTR","GL","S","58"
"2739","2701","N/A","S58","MABA","Malus x 'Rosseau'","Malus","-73.647243","45.459936",5.4,5,0.0019625,"S58","Row","Public",2739,"MABA","MA","S","58"
"2740","2250","N/A","S58","ACPL","Acer platanoides","Acer","-73.647813","45.460152",61.8,62,0.301754,"S58","Row","Public",2740,"ACPL","AC","S","58"
"2741","2251","N/A","S58","ACPL","Acer platanoides","Acer","-73.64814","45.460287",69.8,70,0.38465,"S58","Row","Public",2741,"ACPL","AC","S","58"
"2742","2252","N/A","S58","ACPL","Acer platanoides","Acer","-73.645269","45.459179",101.7,102,0.816714,"S58","Row","Public",2742,"ACPL","AC","S","58"
"2743","1397","N/A","S59","CGPU","Crataegus puncata","Crataegus","-73.631602","45.45975",32.5,33,0.0854865,"S59","Row","Public",2743,"CGPU","CG","S","59"
"2744","3896","N/A","S59","CGMOSN","Crataegus x mordenensis 'Snowbird'","Crataegus","-73.63183","45.459834",34.5,35,0.0961625,"S59","Row","Public",2744,"CGMOSN","CG","S","59"
"2745","3860","N/A","S59","GLTR","Gleditsia triacanthos 'Skyline'","Gleditsia","-73.632072","45.459933",44.2,44,0.151976,"S59","Row","Public",2745,"GLTR","GL","S","59"
"2746","3029","N/A","S59","ACSA","Acer saccharinum","Acer","-73.63225","45.46",89,89,0.6217985,"S59","Row","Public",2746,"ACSA","AC","S","59"
"2747","1500","N/A","S59","GLTR","Gleditsia triacanthos 'Imperial'","Gleditsia","-73.632566","45.460117",47.9,48,0.180864,"S59","Row","Public",2747,"GLTR","GL","S","59"
"2748","1501","N/A","S59","GLTR","Gleditsia triacanthos 'Imperial'","Gleditsia","-73.632693","45.460166",48.5,49,0.1884785,"S59","Row","Public",2748,"GLTR","GL","S","59"
"2749","3861","N/A","S59","GLTR","Gleditsia triacanthos 'Skyline'","Gleditsia","-73.632829","45.46022",24.2,24,0.045216,"S59","Row","Public",2749,"GLTR","GL","S","59"
"2750","2735","N/A","S59","ULPU","Ulmus pumila","Ulmus","-73.633187","45.460355",85.6,86,0.580586,"S59","Row","Public",2750,"ULPU","UL","S","59"
"2751","1843","N/A","S59","TICO","Tilia cordata","Tilia","-73.633531","45.460485",50.1,50,0.19625,"S59","Row","Public",2751,"TICO","TI","S","59"
"2752","1844","N/A","S59","TICO","Tilia cordata","Tilia","-73.633622","45.460525",43.4,43,0.1451465,"S59","Row","Public",2752,"TICO","TI","S","59"
"2753","2736","N/A","S59","ULPU","Ulmus pumila","Ulmus","-73.633916","45.460637",53.3,53,0.2205065,"S59","Row","Public",2753,"ULPU","UL","S","59"
"2754","2737","N/A","S59","ULPU","Ulmus pumila","Ulmus","-73.634043","45.460691",70.2,70,0.38465,"S59","Row","Public",2754,"ULPU","UL","S","59"
"2755","1091","N/A","S60","QUMA","Quercus macrocarpa","Quercus","-73.62932","45.460753",12.6,13,0.0132665,"S60","Row","Public",2755,"QUMA","QU","S","60"
"2756","3030","N/A","S60","ACSA","Acer saccharinum","Acer","-73.629521","45.460827",77.5,78,0.477594,"S60","Row","Public",2756,"ACSA","AC","S","60"
"2757","2283","N/A","S60","ACPL","Acer platanoides","Acer","-73.629622","45.460867",50.1,50,0.19625,"S60","Row","Public",2757,"ACPL","AC","S","60"
"2758","1434","N/A","S60","FASYRI","Fagus sylvatica Riversii","Fagus","-73.629809","45.460939",6.7,7,0.0038465,"S60","Row","Public",2758,"FASYRI","FA","S","60"
"2759","2683","N/A","S60","ACPLCK","Acer platanoides 'Schwedleri'","Acer","-73.630866","45.461352",42.8,43,0.1451465,"S60","Row","Public",2759,"ACPLCK","AC","S","60"
"2760","1845","N/A","S60","TICO","Tilia cordata","Tilia","-73.630995","45.461401",64,64,0.321536,"S60","Row","Public",2760,"TICO","TI","S","60"
"2761","3424","N/A","S60","ACPL","Acer platanoides 'Columnare'","Acer","-73.631182","45.461477",37.2,37,0.1074665,"S60","Row","Public",2761,"ACPL","AC","S","60"
"2762","1062","N/A","S60","FRAM","Fraxinus americana 'Autumn Purple'","Fraxinus","-73.631338","45.461545",46,46,0.166106,"S60","Row","Public",2762,"FRAM","FR","S","60"
"2763","2441","N/A","S61","MABA","Malus x 'Profusion'","Malus","-73.641786","45.4554",4.5,5,0.0019625,"S61","Row","Public",2763,"MABA","MA","S","61"
"2764","1096","N/A","S61","PYCA","Pyrus calleryana","Pyrus","-73.641633","45.455337",5.7,6,0.002826,"S61","Row","Public",2764,"PYCA","PY","S","61"
